datetime,latitude,longitude,capacity_mw,plant_type,hour,day_of_year,wind_speed,wind_speed_10m,temperature,air_density,power_density,actual_power_mw,theoretical_power_mw
2024-01-07 12:00:00,26,118,50.0,风电,12.0,7,4.696781946031379,3.730786512075981,5.704159326128533,1.28780130397844,66.71447285685971,2.0276974865098802,2.251907276542026
2024-01-07 18:00:00,26,118,50.0,风电,18.0,7,8.25587626583171,6.5578756203401944,-4.665313013578771,1.3375390381879104,376.3275359960214,13.903997032274388,15.747099937163453
2024-01-08 00:00:00,26,118,50.0,风电,0.0,8,8.61032157943651,6.83942154060219,-2.812650534560368,1.3283726821695019,423.9826213874969,15.850065150054744,17.970279298884055
2024-01-08 06:00:00,26,118,50.0,风电,6.0,8,12.443184289329832,9.883972610892277,-1.5927323745112698,1.3224052264926147,1273.8818830033856,45.12563916804366,50.0
2024-01-08 12:00:00,26,118,50.0,风电,12.0,8,6.891490975654069,5.474105861309613,25.74688951116277,1.2014469290306502,196.61387894345796,8.050975690250112,8.82701805376075
2024-01-08 18:00:00,26,118,50.0,风电,18.0,8,16.63350383977597,13.212461742328802,14.782954339566952,1.2471957259067108,2869.827854717544,39.69838557017679,50.0
2024-01-09 00:00:00,26,118,50.0,风电,0.0,9,16.465632116639316,13.079116492829542,32.22895200152601,1.1759446669337104,2624.775206564739,44.50854336208168,50.0
2024-01-09 06:00:00,26,118,50.0,风电,6.0,9,8.058314138350774,6.40094644436989,13.393035753519996,1.2532454298030817,327.8979598326192,14.235395910003271,14.587834385431888
2024-01-09 12:00:00,26,118,50.0,风电,12.0,9,1.5643619545120797,1.242616869797407,28.109224842630532,1.1920257385897095,2.281746395757871,0.0,0.0
2024-01-09 18:00:00,26,118,50.0,风电,18.0,9,7.334565156579876,5.826052193296316,22.535331068100078,1.214496331971547,239.601385347538,10.160286231338146,10.804501408149
2024-01-10 00:00:00,26,118,50.0,风电,0.0,10,11.544608612843724,9.17020858002289,19.660916872279948,1.2264185838284105,943.5096991476692,39.68677130306383,44.433927349835834
2024-01-10 06:00:00,26,118,50.0,风电,6.0,10,10.970998319493377,8.714573728286233,24.796696732265207,1.2052785076610364,795.7852080843221,39.16508706453486,38.021755490871215
2024-01-10 12:00:00,26,118,50.0,风电,12.0,10,7.4102258652818636,5.886151630477554,8.962448234868333,1.272927700450246,258.98110432085144,9.814863432751537,11.16714366944524
2024-01-10 18:00:00,26,118,50.0,风电,18.0,10,5.8680432063009125,4.661152401346817,3.8527239683547965,1.2964087314932873,130.97604144723016,4.723424099209916,5.145790572824789
2024-01-11 00:00:00,26,118,50.0,风电,0.0,11,16.695754744842848,13.261909393860565,14.690900652276156,1.2475945884904607,2903.097728976936,44.376086104888365,50.0
2024-01-11 06:00:00,26,118,50.0,风电,6.0,11,11.347640032956305,9.013750875664769,-3.958181639545719,1.3340254996871592,974.654714251247,40.03905171251776,42.158245563285725
2024-01-11 12:00:00,26,118,50.0,风电,12.0,11,9.491138592535297,7.539079363732063,30.708312563736676,1.1818296066021696,505.219163304688,23.433021467317317,24.337977988904992
2024-01-11 18:00:00,26,118,50.0,风电,18.0,11,22.332135421514334,17.73904570699508,24.75882437465808,1.2054317315165368,6712.794961372949,44.599350214639074,50.0
2024-01-12 00:00:00,26,118,50.0,风电,0.0,12,13.681584921337539,10.867669198796394,30.72656041910298,1.1817586374701672,1513.2407257767102,50.088564716720015,50.0
2024-01-12 06:00:00,26,118,50.0,风电,6.0,12,12.025795573212974,9.55242896882534,-1.378216415633542,1.32136142046741,1149.0345245667472,45.27642248975961,50.0
2024-01-12 12:00:00,26,118,50.0,风电,12.0,12,23.5885066257721,18.73701682783157,27.769312789298148,1.1933722255023416,7831.541807830971,47.736479944516354,50.0
2024-01-12 18:00:00,26,118,50.0,风电,18.0,12,8.10756865285165,6.440070695925572,11.643319216788896,1.2609451337818818,335.99908822428694,15.083006532047524,14.871608770953923
2024-01-13 00:00:00,26,118,50.0,风电,0.0,13,10.757173521149255,8.544726653677271,12.492683337726753,1.2571956886968862,782.469485149619,34.77242245855675,35.7961641695594
2024-01-13 06:00:00,26,118,50.0,风电,6.0,13,10.787078855995164,8.56848130551426,21.59957874276793,1.2183520381326796,764.6353271031234,33.22675310425809,36.102176381709214
2024-01-13 12:00:00,26,118,50.0,风电,12.0,13,14.774642152024107,11.735915419300268,24.88573808068177,1.2049184178804255,1943.0257667185208,40.76457057165027,50.0
2024-01-13 18:00:00,26,118,50.0,风电,18.0,13,11.330935481298452,9.000481978634525,24.92008580206572,1.204779570662677,876.3445678467915,40.849287941637165,41.96883970788021
2024-01-14 00:00:00,26,118,50.0,风电,0.0,14,13.934977616349006,11.068946170916881,11.94987241604931,1.259589304466432,1704.1891459309984,45.91178988964583,50.0
2024-01-14 06:00:00,26,118,50.0,风电,6.0,14,4.774251158529991,3.7923224948854837,10.013697721247127,1.268201937218361,69.00398991931964,2.3189160329638545,2.405107884976236
2024-01-14 12:00:00,26,118,50.0,风电,12.0,14,6.704326603172705,5.3254359157132125,10.596946162707518,1.265595118666328,190.69103862172108,7.3876488552451605,8.0642574953589
2024-01-14 18:00:00,26,118,50.0,风电,18.0,14,7.3537610093639065,5.841300001152282,25.37431453117997,1.2029464017494367,239.19099009220488,10.216436560826647,10.89580318459013
2024-01-15 00:00:00,26,118,50.0,风电,0.0,15,14.25616287802341,11.324072692842167,33.67563396059361,1.1704000912978518,1695.5566209330773,43.69523269051757,50.0
2024-01-15 06:00:00,26,118,50.0,风电,6.0,15,12.44397205092066,9.884598352166105,5.675329505383155,1.2879344593155653,1240.9116118453758,48.45876127450256,50.0
2024-01-15 12:00:00,26,118,50.0,风电,12.0,15,17.59858988441191,13.97905683652151,18.206920173215188,1.232538941537773,3358.9556202542017,46.86740390658934,50.0
2024-01-15 18:00:00,26,118,50.0,风电,18.0,15,10.940199797611367,8.690109592767579,24.224205660396922,1.207598854118855,790.62120269376,36.39007034941696,37.69577668437248
2024-01-16 00:00:00,26,118,50.0,风电,0.0,16,14.962692578343606,11.885289182477784,6.927408171083114,1.282176782286707,2147.5692255116332,45.32770340869631,50.0
2024-01-16 06:00:00,26,118,50.0,风电,6.0,16,4.460689180524681,3.5432513624198716,4.755471079064758,1.292197482135329,57.346218243253674,1.8038521743582827,1.815334187695398
2024-01-16 12:00:00,26,118,50.0,风电,12.0,16,10.175008986823068,8.082296926806867,21.423745517697693,1.2190792813829538,642.105454493587,28.122779568045253,30.171278677592362
2024-01-16 18:00:00,26,118,50.0,风电,18.0,16,8.318872727702363,6.607915488691787,22.245819827450436,1.215686634325991,349.9331500287623,15.20589090663831,16.12863910154676
2024-01-17 00:00:00,26,118,50.0,风电,0.0,17,9.87882587408664,7.8470303177117975,29.60362766516014,1.1861418565632105,571.7716624924658,25.91224716586945,27.545163964420173
2024-01-17 06:00:00,26,118,50.0,风电,6.0,17,6.848130813074398,5.439663659910345,6.025097741805169,1.2863208534885924,206.5548789056645,8.06740078135262,8.64656308117983
2024-01-17 12:00:00,26,118,50.0,风电,12.0,17,4.766345963987261,3.7860431756592043,12.983328009803042,1.2550399231637108,67.9491819115447,2.2720357481614175,2.3892446875382345
2024-01-17 18:00:00,26,118,50.0,风电,18.0,17,15.080769059693276,11.979080665470722,-2.7899179830261467,1.328260989273758,2277.843541043748,44.941722422918225,50.0
2024-01-18 00:00:00,26,118,50.0,风电,0.0,18,14.782715252322472,11.74232811080902,6.238704112271755,1.2853373980921323,2076.10723926969,43.69928574263093,50.0
2024-01-18 06:00:00,26,118,50.0,风电,6.0,18,3.5391570019874137,2.8112523338007427,5.004015023375047,1.291042841750179,28.616080267913148,0.44389933502318785,0.5094114992584992
2024-01-18 12:00:00,26,118,50.0,风电,12.0,18,13.861812743504029,11.010829246626104,17.0071829027138,1.2376352238035233,1648.248725986492,39.20689480156381,50.0
2024-01-18 18:00:00,26,118,50.0,风电,18.0,18,3.284158479895934,2.608699807890517,30.08036680947366,1.184277002921795,20.97469328907846,0.2480229050294819,0.2475584363588269
2024-01-19 00:00:00,26,118,50.0,风电,0.0,19,15.609254664219696,12.398871702791388,34.22824333689468,1.168295927849413,2221.617899119851,44.649560570676925,50.0
2024-01-19 06:00:00,26,118,50.0,风电,6.0,19,10.771449791609973,8.55606669839078,15.042065992539634,1.2460743801645677,778.63954298643,35.989612278796606,35.942036963991974
2024-01-19 12:00:00,26,118,50.0,风电,12.0,19,7.5897580129021085,6.028759084373002,32.89714548442873,1.1733772240599807,256.5024079215707,11.306755450275462,12.057720725530388
2024-01-19 18:00:00,26,118,50.0,风电,18.0,19,8.593259208600823,6.825868417696069,2.998995557916997,1.3004166438283633,412.59718445510225,16.67110188542961,17.858951358183216
2024-01-20 00:00:00,26,118,50.0,风电,0.0,20,17.752839857357795,14.101581945237882,30.66158461392851,1.1820113787179671,3306.702837484112,44.705286380050566,50.0
2024-01-20 06:00:00,26,118,50.0,风电,6.0,20,1.213697709017692,0.9640743586929279,10.313589819069193,1.2668602349572093,1.1324793854092148,0.0,0.0
2024-01-20 12:00:00,26,118,50.0,风电,12.0,20,17.184458811770238,13.650100832645577,29.800412103666872,1.1853713863809376,3007.682732336117,48.85229961216071,50.0
2024-01-20 18:00:00,26,118,50.0,风电,18.0,20,0.9642887499695629,0.765961780527807,6.589520465932992,1.2837254793383144,0.5755240353116484,0.0,0.0
2024-01-21 00:00:00,26,118,50.0,风电,0.0,21,28.463591740105763,22.60943458083085,29.071470580426173,1.1882304368062266,13700.606149546747,0.0,0.0
2024-01-21 06:00:00,26,118,50.0,风电,6.0,21,6.7213527587784245,5.338960271839645,5.9180520010557025,1.286814264209081,195.36912810073346,8.731504243142156,8.131915054687054
2024-01-21 12:00:00,26,118,50.0,风电,12.0,21,4.807079133988077,3.8183986826806775,14.52827652451277,1.2482998519681439,69.33184188843673,2.2235966943175014,2.4715470822930072
2024-01-21 18:00:00,26,118,50.0,风电,18.0,21,0.8153131344196354,0.6476262428110697,9.420545098753026,1.2708640593608167,0.3443835656713713,0.0,0.0
2024-01-22 00:00:00,26,118,50.0,风电,0.0,22,2.2482284970336757,1.785831373305584,19.38905280734488,1.227558326157894,6.974827732672694,0.0,0.0
2024-01-22 06:00:00,26,118,50.0,风电,6.0,22,14.56865393610196,11.572293163372825,32.867061966365576,1.1734925748665275,1814.2980421097018,44.661373029463334,50.0
2024-01-22 12:00:00,26,118,50.0,风电,12.0,22,4.969539161227851,3.947445269331305,-2.833859824261342,1.3284769076923608,81.52153825468515,2.6872998186649704,2.813913191331372
2024-01-22 18:00:00,26,118,50.0,风电,18.0,22,8.808840538126233,6.9971107546175,29.954322325481456,1.1847694788541467,404.9114956314254,16.617434350723094,19.2982921165032
2024-01-23 00:00:00,26,118,50.0,风电,0.0,23,8.786605253032056,6.979448639860052,-1.951210983811631,1.3241532209738744,449.12951158454865,18.053489388384634,19.146527532311435
2024-01-23 06:00:00,26,118,50.0,风电,6.0,23,16.953936818757192,13.466990704870401,20.59156188168702,1.222532990223023,2978.806363108234,45.0417049938058,50.0
2024-01-23 12:00:00,26,118,50.0,风电,12.0,23,11.831531920185997,9.39811986424533,12.34386054693713,1.257851042092585,1041.650813742584,47.10401609062641,47.89061557688278
2024-01-23 18:00:00,26,118,50.0,风电,18.0,23,14.20112933421711,11.280357995139887,21.41775861056802,1.2191040584138,1745.7394633697365,48.72910730778104,50.0
2024-01-24 00:00:00,26,118,50.0,风电,0.0,24,14.91542449040744,11.847742805628657,12.088831492247827,1.25897567354801,2088.7871946200644,52.192383203942086,50.0
2024-01-24 06:00:00,26,118,50.0,风电,6.0,24,5.635321691498011,4.476295131311067,-4.74512397817799,1.3379367592815399,119.71862728032649,4.482094833977196,4.466786268430486
2024-01-24 12:00:00,26,118,50.0,风电,12.0,24,16.090607218519853,12.781223627528655,13.210625968492838,1.2540437386790437,2612.161289400197,47.36266744315804,50.0
2024-01-24 18:00:00,26,118,50.0,风电,18.0,24,8.868369660550139,7.044396417347167,17.131119363933237,1.2371068114484418,431.42823575464973,16.639533675346257,19.70838811180591
2024-01-25 00:00:00,26,118,50.0,风电,0.0,25,20.76192877705332,16.491786234948023,-0.9483951825912085,1.3192749184593824,5903.484140413444,42.83857414574332,50.0
2024-01-25 06:00:00,26,118,50.0,风电,6.0,25,14.468058737295802,11.492387556683392,34.27378743684987,1.16812284759769,1768.8431029572255,46.864528468081716,50.0
2024-01-25 12:00:00,26,118,50.0,风电,12.0,25,27.565972657514635,21.89643039950141,33.13557850485279,1.17246378935961,12279.74663508687,0.0,0.0
2024-01-25 18:00:00,26,118,50.0,风电,18.0,25,9.29767967409713,7.385409482557406,20.14851930415787,1.2243796895121566,492.05070697482745,22.30561245544703,22.832307326179986
2024-01-26 00:00:00,26,118,50.0,风电,0.0,26,7.252578233119024,5.760927665113183,11.168601913738865,1.2630504918878018,240.91729776183615,9.626656590354042,10.419894906836133
2024-01-26 06:00:00,26,118,50.0,风电,6.0,26,14.854513764209196,11.799359696011832,29.763120559041127,1.1855173171015079,1942.9124361125087,47.8352035333351,50.0
2024-01-26 12:00:00,26,118,50.0,风电,12.0,26,8.875552378636925,7.050101853125566,10.737983345316033,1.2649663637336381,442.2167166796411,19.20403792449491,19.758243837294774
2024-01-26 18:00:00,26,118,50.0,风电,18.0,26,10.24177804051039,8.135333471356528,25.11030728139406,1.2040111983831574,646.7353642910278,28.53289575889028,30.78486902723568
2024-01-27 00:00:00,26,118,50.0,风电,0.0,27,10.929599624646041,8.681689576088258,12.78155830598525,1.2559255513017047,819.87314186343,37.16784323710207,37.58400558057958
2024-01-27 06:00:00,26,118,50.0,风电,6.0,27,20.25744675056172,16.09106191739482,9.689435969810223,1.2696558694818307,5277.280116067273,47.72397869579796,50.0
2024-01-27 12:00:00,26,118,50.0,风电,12.0,27,12.692826094235425,10.082270145096322,0.9769336748103052,1.3100089990646502,1339.4276894990674,45.50965225570787,50.0
2024-01-27 18:00:00,26,118,50.0,风电,18.0,27,4.7471786863828,3.770818065875183,-2.780944344531755,1.3282169038516483,71.04700006867326,2.3880697036708165,2.3510000217336473
2024-01-28 00:00:00,26,118,50.0,风电,0.0,28,7.818860458067652,6.210741625212365,3.8919114308616756,1.2962253550204041,309.79963651496905,11.839527768935527,13.25698828014252
2024-01-28 06:00:00,26,118,50.0,风电,6.0,28,5.89876229250309,4.685553438862135,28.46619431637251,1.1906149496181302,122.1867242597758,4.892524820831113,5.2395582986238365
2024-01-28 12:00:00,26,118,50.0,风电,12.0,28,8.587093807043203,6.820971065160437,34.3514141909316,1.1678279624984902,369.7323880603363,15.149044335489549,17.81883213575053
2024-01-28 18:00:00,26,118,50.0,风电,18.0,28,2.91953783687896,2.3190713361788116,-4.844889427559624,1.3384342520864632,16.653647604108325,0.0,0.0
2024-01-29 00:00:00,26,118,50.0,风电,0.0,29,10.116632361776414,8.035926725284398,26.721242010634043,1.1975431441580693,619.9677194799785,27.7706959363256,29.641369439445103
2024-01-29 06:00:00,26,118,50.0,风电,6.0,29,6.523336956404974,5.18167072909283,27.780558001475086,1.1933276314140213,165.6300517575982,6.718051663615554,7.366066781242522
2024-01-29 12:00:00,26,118,50.0,风电,12.0,29,15.016334288489722,11.927898307405739,19.29201430306786,1.2279656562201187,2078.968975806635,44.255015858539124,50.0
2024-01-29 18:00:00,26,118,50.0,风电,18.0,29,9.627702682508192,7.647556076246961,-3.9210173905747814,1.3338413514007323,595.1715895063469,22.52771760430386,25.438487982133328
2024-01-30 00:00:00,26,118,50.0,风电,0.0,30,6.155139440516534,4.889201046267299,20.474263057838066,1.2230213752099321,142.59941367934334,6.028290115176164,6.060905994652351
2024-01-30 06:00:00,26,118,50.0,风电,6.0,30,6.360953444073263,5.052684920394054,31.510567417661953,1.1787175250274333,151.68631324874974,5.888068443869188,6.771756985297035
2024-01-30 12:00:00,26,118,50.0,风电,12.0,30,4.6197231255030005,3.6695765151957382,12.827512574624699,1.2557237342439365,61.9030361486476,2.0778431416619405,2.1044503204714284
2024-01-30 18:00:00,26,118,50.0,风电,18.0,30,5.612059605095833,4.457817399283221,19.88858415738775,1.225465755755654,108.30238214142038,4.377913838357832,4.401911013925768
2024-01-31 00:00:00,26,118,50.0,风电,0.0,31,1.8334896339364162,1.4563925843099825,7.698884881064117,1.278654711953291,3.940566532008293,0.0,0.0
2024-01-31 06:00:00,26,118,50.0,风电,6.0,31,6.842074118071946,5.434852656060784,5.356313745423673,1.2894097270924105,206.50200361921947,9.59012903997581,8.621537591436244
2024-01-31 12:00:00,26,118,50.0,风电,12.0,31,6.2940076112799375,4.999507955209184,31.22057673013377,1.1798405544252037,147.0872795789138,6.571221964807881,6.535395788794231
2024-01-31 18:00:00,26,118,50.0,风电,18.0,31,8.381656754100849,6.657786613549779,8.865899509517305,1.2733634898761481,374.89704108968647,15.307841665097644,16.51468473538263
2024-02-01 00:00:00,26,118,50.0,风电,0.0,32,2.1042430965150087,1.6714597042855228,31.447351811829762,1.1789621540171682,5.492342368846752,0.0,0.0
2024-02-01 06:00:00,26,118,50.0,风电,6.0,32,7.332442965840374,5.824366477272459,10.678660437980039,1.2652307538141292,249.39389888527268,10.91572681559922,10.794436856399994
2024-02-01 12:00:00,26,118,50.0,风电,12.0,32,9.406146652146104,7.471567865756924,17.270933833027556,1.2365112433887542,514.5212437540998,21.452204081005124,23.668854209779465
2024-02-01 18:00:00,26,118,50.0,风电,18.0,32,13.715329891590239,10.894473781448045,29.56666377775182,1.186286693036661,1530.3065506067592,42.34879491582485,50.0
2024-02-02 00:00:00,26,118,50.0,风电,0.0,33,2.8515010959481546,2.2650278318588515,13.481275119418548,1.252859618512967,14.524227550580125,0.0,0.0
2024-02-02 06:00:00,26,118,50.0,风电,6.0,33,2.9402625141035603,2.3355335324538586,32.08236080024315,1.1765094273048455,14.9528417476737,0.0,0.0
2024-02-02 12:00:00,26,118,50.0,风电,12.0,33,8.385249445291187,6.660640389600909,25.87380242844331,1.2009370059627114,354.02847272017783,15.741962160934914,16.53695127446231
2024-02-02 18:00:00,26,118,50.0,风电,18.0,33,2.221510192400235,1.7646082695512777,2.1743537158890636,1.304311606123188,7.14983951151615,0.0,0.0
2024-02-03 00:00:00,26,118,50.0,风电,0.0,34,14.992189409679284,11.908719348442613,13.386241218302956,1.2532751475803938,2111.5998051898205,47.73387453731134,50.0
2024-02-03 06:00:00,26,118,50.0,风电,6.0,34,3.7026361066183333,2.941108402396527,0.5153903232417933,1.312218361173973,33.304982539022426,0.7413612637671148,0.6984521473156483
2024-02-03 12:00:00,26,118,50.0,风电,12.0,34,9.537902661619462,7.5762253841762135,10.17562725219905,1.2674771198171335,549.881097138489,23.926554666296322,24.71129169664836
2024-02-03 18:00:00,26,118,50.0,风电,18.0,34,4.168800668704947,3.3113960760898045,21.581899884128028,1.218425118357332,44.136941729756074,1.3176690113031795,1.3359543161885252
2024-02-04 00:00:00,26,118,50.0,风电,0.0,35,9.201004026667995,7.3086172861941945,22.368134847597354,1.2151834613642145,473.2793074122119,20.913058904018055,22.102967968114903
2024-02-04 06:00:00,26,118,50.0,风电,6.0,35,5.883104839666314,4.67311628199002,5.221069015782977,1.2900361782195096,131.338380759641,4.764264007831097,5.191642739145371
2024-02-04 12:00:00,26,118,50.0,风电,12.0,35,8.293811178895169,6.588008392868311,20.2398665693934,1.2239984775175001,349.15101851048087,13.73443847075378,15.976158430709564
2024-02-04 18:00:00,26,118,50.0,风电,18.0,35,14.518353861917952,11.53233839423974,12.784566941081469,1.2559123363143305,1921.6817380160107,45.113691661821655,50.0
2024-02-05 00:00:00,26,118,50.0,风电,0.0,36,8.954484593050182,7.1127999396633275,16.913313244480946,1.2380357446214643,444.4521064308108,18.67573233924826,20.311451982080627
2024-02-05 06:00:00,26,118,50.0,风电,6.0,36,2.495689538121996,1.9823966652363023,28.628280413061013,1.1899754664532767,9.248678597007547,0.0,0.0
2024-02-05 12:00:00,26,118,50.0,风电,12.0,36,8.463079935545407,6.722463345532269,7.9639267698915095,1.2774491613642178,387.1675573879463,15.197058242850172,17.024023648695366
2024-02-05 18:00:00,26,118,50.0,风电,18.0,36,6.260357665832073,4.972778853443014,18.70214216646856,1.2304475387238007,150.94910560949995,5.441244091980353,6.418472269228608
2024-02-06 00:00:00,26,118,50.0,风电,0.0,37,16.39149030330516,13.020223557124567,32.36753596623724,1.175411253773941,2588.3033366702034,41.10659275148246,50.0
2024-02-06 06:00:00,26,118,50.0,风电,6.0,37,14.502871387646836,11.520040227782802,29.358743080919687,1.1871020531262466,1810.589707988289,39.494192507471084,50.0
2024-02-06 12:00:00,26,118,50.0,风电,12.0,37,1.1199806947805135,0.8896322882102796,32.02281386049974,1.1767389940709312,0.8265740367757224,0.0,0.0
2024-02-06 18:00:00,26,118,50.0,风电,18.0,37,8.200048720480199,6.51353022479214,18.207883556841136,1.2325348661106037,339.7961986766089,12.591131479487503,15.413810345492603
2024-02-07 00:00:00,26,118,50.0,风电,0.0,38,24.562268744874658,19.51050357293968,10.142352421137272,1.267625994598525,9392.183679189386,45.16995469874549,50.0
2024-02-07 06:00:00,26,118,50.0,风电,6.0,38,17.116236062483697,13.59590957663676,-4.766555888885153,1.3380436009731043,3354.78793386761,39.95964209042926,50.0
2024-02-07 12:00:00,26,118,50.0,风电,12.0,38,8.822167736963506,7.007696924943731,20.26108155344563,1.2239099767422634,420.18970899179885,17.95256298126142,19.389623537061034
2024-02-07 18:00:00,26,118,50.0,风电,18.0,38,5.584863472185852,4.4362147430375085,26.762466008001123,1.1973785377444752,104.2891568121976,3.923623237164809,4.326743125173869
2024-02-08 00:00:00,26,118,50.0,风电,0.0,39,16.404852911128913,13.030837853808519,-2.483423958026094,1.3267569097423793,2928.7235862214666,45.7813819448071,50.0
2024-02-08 06:00:00,26,118,50.0,风电,6.0,39,10.105018923992953,8.02670184375078,21.312743650349994,1.2195388304416934,629.1830737860375,29.992583567306138,29.536675622598736
2024-02-08 12:00:00,26,118,50.0,风电,12.0,39,9.26661769532407,7.360736075791558,0.2891185698786325,1.313304226104094,522.5153874043618,23.179736801545634,22.596306506726293
2024-02-08 18:00:00,26,118,50.0,风电,18.0,39,3.4096177676326342,2.7083556624481755,22.251771307999583,1.2156621418006885,24.09350496609365,0.3792149131898659,0.37150172210436366
2024-02-09 00:00:00,26,118,50.0,风电,0.0,40,6.627903528567547,5.264730909769896,34.91801469761202,1.1656800864331458,169.69846626559695,7.438598243766465,7.76478163597402
2024-02-09 06:00:00,26,118,50.0,风电,6.0,40,12.495448790630356,9.925487779949068,3.381321000558021,1.2986187195745371,1266.7976244213482,43.70013934312683,50.0
2024-02-09 12:00:00,26,118,50.0,风电,12.0,40,7.191251522980456,5.712214127707366,29.60920934663187,1.1861199888022333,220.552541252914,9.759024996065024,10.137833314483006
2024-02-09 18:00:00,26,118,50.0,风电,18.0,40,4.252036977920312,3.3775130266538103,9.599301681998353,1.270060607979437,48.81862562576905,1.4318683671949797,1.4660804424696288
2024-02-10 00:00:00,26,118,50.0,风电,0.0,41,7.808594651210557,6.202587204973548,33.59005625610537,1.170726622349481,278.70459915564555,11.023851818385205,13.20171736877453
