datetime,latitude,longitude,capacity_mw,plant_type,hour,day_of_year,month,irradiance,temperature,wind_speed,cloud_cover,actual_power_mw,theoretical_power_mw
2024-01-05 12:00:00,38,116,50.0,光伏,12.0,5,1,288.15323378923944,8.638720908530264,0.47554461928450387,0.3836784949541592,13.808565580790638,14.407661689461973
2024-01-05 18:00:00,38,116,50.0,光伏,18.0,5,1,0.0,7.832779580091004,2.114054612559205,0.28172868368466475,0.0,0.0
2024-01-06 00:00:00,38,116,50.0,光伏,0.0,6,1,0.0,12.34958615765565,5.069656880218393,0.13697774067193638,0.0,0.0
2024-01-06 06:00:00,38,116,50.0,光伏,6.0,6,1,0.0,14.141323449899057,3.8782770856042483,0.022809700095500717,0.0,0.0
2024-01-06 12:00:00,38,116,50.0,光伏,12.0,6,1,319.4284257429557,7.210204179619407,3.694669131396862,0.27354985405848586,15.265611959400221,15.971421287147786
2024-01-06 18:00:00,38,116,50.0,光伏,18.0,6,1,0.0,8.812085338559008,1.3897787136149562,0.19878682142028734,0.0,0.0
2024-01-07 00:00:00,38,116,50.0,光伏,0.0,7,1,0.0,14.37824623177022,2.398755312458408,0.2920988502715906,0.0,0.0
2024-01-07 06:00:00,38,116,50.0,光伏,6.0,7,1,0.0,13.125104488163775,4.608881655180645,0.15723910797411203,0.0,0.0
2024-01-07 12:00:00,38,116,50.0,光伏,12.0,7,1,245.25213653065856,4.987815894937114,2.942198850057637,0.5799239863036265,12.465873463339792,12.262606826532927
2024-01-07 18:00:00,38,116,50.0,光伏,18.0,7,1,0.0,8.968492885705867,3.0578198477837724,0.2978060882173558,0.0,0.0
2024-01-08 00:00:00,38,116,50.0,光伏,0.0,8,1,0.0,12.240977591498037,2.909686650702087,0.14973232040599885,0.0,0.0
2024-01-08 06:00:00,38,116,50.0,光伏,6.0,8,1,0.0,14.080607222119264,2.6546677044972284,0.00930973726233728,0.0,0.0
2024-01-08 12:00:00,38,116,50.0,光伏,12.0,8,1,305.75789428220355,10.474148363038681,3.81350160450908,0.3287697065406562,14.272964992312978,15.287894714110179
2024-01-08 18:00:00,38,116,50.0,光伏,18.0,8,1,0.0,8.049416496513008,1.9739907509471397,0.19655701590667635,0.0,0.0
2024-01-09 00:00:00,38,116,50.0,光伏,0.0,9,1,0.0,17.245360716031392,3.269047104518629,0.11220990242553992,0.0,0.0
2024-01-09 06:00:00,38,116,50.0,光伏,6.0,9,1,0.0,12.533024803923658,2.842733691350159,0.1770080724344404,0.0,0.0
2024-01-09 12:00:00,38,116,50.0,光伏,12.0,9,1,267.45832380410917,7.552659414586657,1.8610475949530187,0.4865011514421257,12.83633856190298,13.372916190205459
2024-01-09 18:00:00,38,116,50.0,光伏,18.0,9,1,0.0,9.201817309126316,2.592094087673553,0.2925338847485116,0.0,0.0
2024-01-10 00:00:00,38,116,50.0,光伏,0.0,10,1,0.0,15.554406827570435,2.7293679951256755,0.2514887616166731,0.0,0.0
2024-01-10 06:00:00,38,116,50.0,光伏,6.0,10,1,0.0,12.853190469825588,2.8546068181978055,0.29643658500290415,0.0,0.0
2024-01-10 12:00:00,38,116,50.0,光伏,12.0,10,1,215.19227987972002,6.926878303529725,0.0,0.7474207163033956,10.253501704306654,10.759613993986001
2024-01-10 18:00:00,38,116,50.0,光伏,18.0,10,1,0.0,7.953257748940169,2.5886780975589962,0.27158823298113677,0.0,0.0
2024-01-11 00:00:00,38,116,50.0,光伏,0.0,11,1,0.0,13.834373257733597,3.0522508328727342,0.2444400203772829,0.0,0.0
2024-01-11 06:00:00,38,116,50.0,光伏,6.0,11,1,0.0,11.952061883337487,2.0888420441350743,0.29269690865264925,0.0,0.0
2024-01-11 12:00:00,38,116,50.0,光伏,12.0,11,1,322.78101068268285,8.669679026580065,2.4789603597797845,0.28280471926645073,18.03144724307652,16.139050534134142
2024-01-11 18:00:00,38,116,50.0,光伏,18.0,11,1,0.0,10.722113366513748,3.1892175793771007,0.16314191565484673,0.0,0.0
2024-01-12 00:00:00,38,116,50.0,光伏,0.0,12,1,0.0,15.803855095176033,3.8965146536640365,0.0690697481503306,0.0,0.0
2024-01-12 06:00:00,38,116,50.0,光伏,6.0,12,1,0.0,14.884829350600643,2.9317456914118836,0.19542045120614834,0.0,0.0
2024-01-12 12:00:00,38,116,50.0,光伏,12.0,12,1,278.6100303857157,8.308572688826125,4.897394901720606,0.45333259974791884,12.793618209101698,13.930501519285784
2024-01-12 18:00:00,38,116,50.0,光伏,18.0,12,1,0.0,10.239706449620416,2.6574992691547035,0.06875344528701803,0.0,0.0
2024-01-13 00:00:00,38,116,50.0,光伏,0.0,13,1,0.0,15.122681942146102,3.6625048725635247,0.10815064873431941,0.0,0.0
2024-01-13 06:00:00,38,116,50.0,光伏,6.0,13,1,0.0,13.565000354492483,2.8186108278540263,0.19492337508263016,0.0,0.0
2024-01-13 12:00:00,38,116,50.0,光伏,12.0,13,1,335.9311824553788,8.579355326639385,2.4304423313778205,0.24996410398034064,14.90670266413419,16.79655912276894
2024-01-13 18:00:00,38,116,50.0,光伏,18.0,13,1,0.0,7.328798649978655,3.185987456487862,0.13375605733854218,0.0,0.0
2024-01-14 00:00:00,38,116,50.0,光伏,0.0,14,1,0.0,16.16431170099649,2.1779396415604104,0.10475491686867112,0.0,0.0
2024-01-14 06:00:00,38,116,50.0,光伏,6.0,14,1,0.0,13.716314647741434,1.9447679499891648,0.1771422434032924,0.0,0.0
2024-01-14 12:00:00,38,116,50.0,光伏,12.0,14,1,279.9177187817748,8.253891174044835,3.173551436625716,0.45849476547423607,13.027399797441799,13.99588593908874
2024-01-14 18:00:00,38,116,50.0,光伏,18.0,14,1,0.0,9.803972568954585,3.5996892770639746,0.16330858565013207,0.0,0.0
2024-01-15 00:00:00,38,116,50.0,光伏,0.0,15,1,0.0,13.642308485181578,2.398408089513763,0.10250230766797382,0.0,0.0
2024-01-15 06:00:00,38,116,50.0,光伏,6.0,15,1,0.0,13.89259305004822,2.3840229058860265,0.009188162050780468,0.0,0.0
2024-01-15 12:00:00,38,116,50.0,光伏,12.0,15,1,283.77118796687495,7.942883525920454,4.736952736598992,0.4481327857567355,13.833472359350148,14.188559398343747
2024-01-15 18:00:00,38,116,50.0,光伏,18.0,15,1,0.0,9.76166859437728,2.429194394556304,0.2672485808120436,0.0,0.0
2024-01-16 00:00:00,38,116,50.0,光伏,0.0,16,1,0.0,16.943443507312526,2.692617548038393,0.11532226681416213,0.0,0.0
2024-01-16 06:00:00,38,116,50.0,光伏,6.0,16,1,0.0,14.076404888390707,3.2151914879034247,0.15728328306883274,0.0,0.0
2024-01-16 12:00:00,38,116,50.0,光伏,12.0,16,1,333.80251757285265,5.4180537897742,4.387240002383418,0.271676939937508,19.04381326446793,16.690125878642633
2024-01-16 18:00:00,38,116,50.0,光伏,18.0,16,1,0.0,7.973883619591268,1.389160575174552,0.13974746745960817,0.0,0.0
2024-01-17 00:00:00,38,116,50.0,光伏,0.0,17,1,0.0,14.12699139114652,3.524093152571199,0.22577899935129583,0.0,0.0
2024-01-17 06:00:00,38,116,50.0,光伏,6.0,17,1,0.0,12.783972954578406,4.118023318531554,4.051261650537263e-05,0.0,0.0
2024-01-17 12:00:00,38,116,50.0,光伏,12.0,17,1,285.09047202718625,8.416662936578865,3.235368693404085,0.45435034554168896,15.091650662290215,14.254523601359312
2024-01-17 18:00:00,38,116,50.0,光伏,18.0,17,1,0.0,11.382671344553193,4.357247212275629,0.2645674411489562,0.0,0.0
2024-01-18 00:00:00,38,116,50.0,光伏,0.0,18,1,0.0,13.739942720860531,3.4292028431462365,0.21399504739210695,0.0,0.0
2024-01-18 06:00:00,38,116,50.0,光伏,6.0,18,1,0.0,14.56882545072211,3.424056276226906,0.18504420799062532,0.0,0.0
2024-01-18 12:00:00,38,116,50.0,光伏,12.0,18,1,233.77058033658406,4.570361123448715,5.461778597443804,0.694436077536124,11.794966508149468,11.688529016829204
2024-01-18 18:00:00,38,116,50.0,光伏,18.0,18,1,0.0,10.977956133085746,2.7285055664343627,0.08779718883565651,0.0,0.0
2024-01-19 00:00:00,38,116,50.0,光伏,0.0,19,1,0.0,17.017597503022806,4.714607292321626,0.13898160023860273,0.0,0.0
2024-01-19 06:00:00,38,116,50.0,光伏,6.0,19,1,0.0,11.733661743448517,2.698908852940243,0.2706291237820205,0.0,0.0
2024-01-19 12:00:00,38,116,50.0,光伏,12.0,19,1,348.4403681063507,7.192821017472433,2.5579852618013197,0.24306675847270626,15.488882510935658,17.422018405317534
2024-01-19 18:00:00,38,116,50.0,光伏,18.0,19,1,0.0,8.23461970556273,3.519977566348004,0.07826878723921517,0.0,0.0
2024-01-20 00:00:00,38,116,50.0,光伏,0.0,20,1,0.0,15.324990653327374,2.693302220367343,0.24151020441196933,0.0,0.0
2024-01-20 06:00:00,38,116,50.0,光伏,6.0,20,1,0.0,12.886324595841824,2.7513422700450447,0.27200753008268336,0.0,0.0
2024-01-20 12:00:00,38,116,50.0,光伏,12.0,20,1,361.0374037176866,5.605959454348968,3.685626535452389,0.2126118973261708,17.533894581551724,18.05187018588433
2024-01-20 18:00:00,38,116,50.0,光伏,18.0,20,1,0.0,7.632863140900751,3.408838617940786,0.17898357679584181,0.0,0.0
2024-01-21 00:00:00,38,116,50.0,光伏,0.0,21,1,0.0,14.225395640533272,3.000913115056418,0.06967333214227789,0.0,0.0
2024-01-21 06:00:00,38,116,50.0,光伏,6.0,21,1,0.0,12.156278001263953,3.2705202171981385,0.1380728795699966,0.0,0.0
2024-01-21 12:00:00,38,116,50.0,光伏,12.0,21,1,332.50444220234954,9.968501536453022,1.606138405957676,0.3044180810238396,14.958785482605409,16.625222110117477
2024-01-21 18:00:00,38,116,50.0,光伏,18.0,21,1,0.0,7.465677410688178,3.9621521895437266,0.16390347748043288,0.0,0.0
2024-01-22 00:00:00,38,116,50.0,光伏,0.0,22,1,0.0,17.64642564063335,1.982066411987553,0.29177059499301683,0.0,0.0
2024-01-22 06:00:00,38,116,50.0,光伏,6.0,22,1,0.0,12.87431771728658,5.89050879973298,0.12758144627857845,0.0,0.0
2024-01-22 12:00:00,38,116,50.0,光伏,12.0,22,1,270.29906069541346,8.816842464397235,1.0901351645294306,0.5488909931566013,13.908850431767275,13.514953034770674
2024-01-22 18:00:00,38,116,50.0,光伏,18.0,22,1,0.0,8.274795564917923,2.7544861098407236,0.051495047841425945,0.0,0.0
2024-01-23 00:00:00,38,116,50.0,光伏,0.0,23,1,0.0,13.205315832372433,2.932645580963173,0.07834981604557394,0.0,0.0
2024-01-23 06:00:00,38,116,50.0,光伏,6.0,23,1,0.0,11.326715024903386,2.491068360993113,0.27230668321521456,0.0,0.0
2024-01-23 12:00:00,38,116,50.0,光伏,12.0,23,1,368.2498101695482,8.236474238129276,3.54278206951068,0.2098546958800045,16.803501071563936,18.41249050847741
2024-01-23 18:00:00,38,116,50.0,光伏,18.0,23,1,0.0,8.7108109296248,3.188749073409453,0.02592202600430796,0.0,0.0
2024-01-24 00:00:00,38,116,50.0,光伏,0.0,24,1,0.0,15.926480951619093,3.5260805979959042,0.2980460714615694,0.0,0.0
2024-01-24 06:00:00,38,116,50.0,光伏,6.0,24,1,0.0,13.886197271727335,1.4783320721096553,0.14567798783874622,0.0,0.0
2024-01-24 12:00:00,38,116,50.0,光伏,12.0,24,1,346.2007500984641,9.233757659623645,2.0406429470062264,0.27956295619041727,17.594536119916825,17.310037504923205
2024-01-24 18:00:00,38,116,50.0,光伏,18.0,24,1,0.0,10.49100639207202,4.177097812424835,0.09690882080646897,0.0,0.0
2024-01-25 00:00:00,38,116,50.0,光伏,0.0,25,1,0.0,17.212880972619146,3.182600159628662,0.245956546819029,0.0,0.0
2024-01-25 06:00:00,38,116,50.0,光伏,6.0,25,1,0.0,13.572261779200453,5.11769243000882,0.020325380154419037,0.0,0.0
2024-01-25 12:00:00,38,116,50.0,光伏,12.0,25,1,305.6096673346271,8.287428985216865,3.1660843116064927,0.4256681103095613,13.723147434029409,15.280483366731353
2024-01-25 18:00:00,38,116,50.0,光伏,18.0,25,1,0.0,9.989833928212933,1.8346131708360534,0.16782758409838758,0.0,0.0
2024-01-26 00:00:00,38,116,50.0,光伏,0.0,26,1,0.0,12.119939715772968,4.6178051404774605,0.2968233992654458,0.0,0.0
2024-01-26 06:00:00,38,116,50.0,光伏,6.0,26,1,0.0,11.973533503654458,4.413173392072045,0.04949985963038341,0.0,0.0
2024-01-26 12:00:00,38,116,50.0,光伏,12.0,26,1,328.2733080178991,6.206985387088741,4.75733002118068,0.35103183696957174,17.376412060134733,16.413665400894956
2024-01-26 18:00:00,38,116,50.0,光伏,18.0,26,1,0.0,8.112740823040006,2.2706581024143278,0.010249701709084435,0.0,0.0
2024-01-27 00:00:00,38,116,50.0,光伏,0.0,27,1,0.0,14.137877697757082,0.6471574970942351,0.2286361621517413,0.0,0.0
2024-01-27 06:00:00,38,116,50.0,光伏,6.0,27,1,0.0,15.433054882082578,2.8710681790584305,0.08681900175827058,0.0,0.0
2024-01-27 12:00:00,38,116,50.0,光伏,12.0,27,1,301.4247152758623,7.1800659527040285,1.8078296810021652,0.45586012999567765,16.003295013554293,15.071235763793114
2024-01-27 18:00:00,38,116,50.0,光伏,18.0,27,1,0.0,11.8844194045219,1.7901686047524885,0.06165131051301481,0.0,0.0
2024-01-28 00:00:00,38,116,50.0,光伏,0.0,28,1,0.0,19.203163762720962,4.025550660310968,0.28291280724251533,0.0,0.0
2024-01-28 06:00:00,38,116,50.0,光伏,6.0,28,1,0.0,13.348303614251869,2.829883871816452,0.2076405816271694,0.0,0.0
2024-01-28 12:00:00,38,116,50.0,光伏,12.0,28,1,368.2376780056992,7.36632414517788,0.9530701546531137,0.240463526809635,18.286552024287865,18.41188390028496
2024-01-28 18:00:00,38,116,50.0,光伏,18.0,28,1,0.0,10.727652087993217,3.553765027932646,0.205576519247053,0.0,0.0
2024-01-29 00:00:00,38,116,50.0,光伏,0.0,29,1,0.0,18.26108931334805,3.339606068347731,0.2511464096689711,0.0,0.0
2024-01-29 06:00:00,38,116,50.0,光伏,6.0,29,1,0.0,16.737022550584882,2.476675614732983,0.19303831835443494,0.0,0.0
2024-01-29 12:00:00,38,116,50.0,光伏,12.0,29,1,327.3726991073987,8.601783652996005,1.1133100858141172,0.37520462835538565,15.711335716168827,16.368634955369934
2024-01-29 18:00:00,38,116,50.0,光伏,18.0,29,1,0.0,10.250130216728241,3.089465069231024,0.26642713668574325,0.0,0.0
2024-01-30 00:00:00,38,116,50.0,光伏,0.0,30,1,0.0,17.333491465452173,1.4960520058300835,0.16969902208514057,0.0,0.0
2024-01-30 06:00:00,38,116,50.0,光伏,6.0,30,1,0.0,12.549513543201453,2.491223480466588,0.1447025597249059,0.0,0.0
2024-01-30 12:00:00,38,116,50.0,光伏,12.0,30,1,364.125005046893,9.612519330295477,5.457338970564209,0.26536659510645255,16.593171284020666,18.206250252344653
2024-01-30 18:00:00,38,116,50.0,光伏,18.0,30,1,0.0,11.721805668063702,1.6879874249813256,0.158789859999075,0.0,0.0
2024-01-31 00:00:00,38,116,50.0,光伏,0.0,31,1,0.0,16.15711590481447,2.4228368241855147,0.22190386940685072,0.0,0.0
2024-01-31 06:00:00,38,116,50.0,光伏,6.0,31,1,0.0,13.806864476891624,2.9566486492788098,0.12485054264760138,0.0,0.0
2024-01-31 12:00:00,38,116,50.0,光伏,12.0,31,1,315.99993118716566,7.455311838527866,2.7199555729904468,0.43045263008820356,17.32796539624082,15.799996559358284
2024-01-31 18:00:00,38,116,50.0,光伏,18.0,31,1,0.0,7.021873352061198,2.872783399129877,0.2170263993169712,0.0,0.0
2024-02-01 00:00:00,38,116,50.0,光伏,0.0,32,2,0.0,13.370924769938355,3.989611430211162,0.023236506398227896,0.0,0.0
2024-02-01 06:00:00,38,116,50.0,光伏,6.0,32,2,0.0,17.489183086925113,4.41444153968906,0.09205284316489114,0.0,0.0
2024-02-01 12:00:00,38,116,50.0,光伏,12.0,32,2,257.34716433162,5.948696136679754,3.6157393912846882,0.6798387335056424,13.258980483459116,12.867358216580998
2024-02-01 18:00:00,38,116,50.0,光伏,18.0,32,2,0.0,9.794053293372517,2.22026840894471,0.16125941196006355,0.0,0.0
2024-02-02 00:00:00,38,116,50.0,光伏,0.0,33,2,0.0,14.277935852976288,2.438046719622406,0.2758217130079545,0.0,0.0
2024-02-02 06:00:00,38,116,50.0,光伏,6.0,33,2,0.0,14.742326159508664,3.10425808618534,0.060596896396359595,0.0,0.0
2024-02-02 12:00:00,38,116,50.0,光伏,12.0,33,2,320.212061275316,9.403114060183915,3.050350126742523,0.4302418484811517,15.38173462532349,16.0106030637658
2024-02-02 18:00:00,38,116,50.0,光伏,18.0,33,2,0.0,12.051258180725354,4.60466239755846,0.05606769927156439,0.0,0.0
2024-02-03 00:00:00,38,116,50.0,光伏,0.0,34,2,0.0,17.26773075982689,3.585116176415444,0.044389362124852234,0.0,0.0
2024-02-03 06:00:00,38,116,50.0,光伏,6.0,34,2,0.0,14.233635007640503,2.5870336045847275,0.12916476657628953,0.0,0.0
2024-02-03 12:00:00,38,116,50.0,光伏,12.0,34,2,353.4582497049407,10.072797702813569,2.5897663143861323,0.3257149822986203,17.753436056390743,17.672912485247036
2024-02-03 18:00:00,38,116,50.0,光伏,18.0,34,2,0.0,10.986781217632862,2.7526775217991424,0.2790257107874102,0.0,0.0
2024-02-04 00:00:00,38,116,50.0,光伏,0.0,35,2,0.0,15.805934425698144,3.375524468736048,0.22314531318522715,0.0,0.0
2024-02-04 06:00:00,38,116,50.0,光伏,6.0,35,2,0.0,16.07352897739131,2.4407391099997264,0.21829395609916744,0.0,0.0
2024-02-04 12:00:00,38,116,50.0,光伏,12.0,35,2,371.8169526609832,8.576330829076978,1.3286151861560502,0.2779396966273358,15.305218445261431,18.590847633049158
2024-02-04 18:00:00,38,116,50.0,光伏,18.0,35,2,0.0,12.227628097830022,2.5789232411729346,0.2726605633371446,0.0,0.0
2024-02-05 00:00:00,38,116,50.0,光伏,0.0,36,2,0.0,18.38954022368397,3.6177295107683918,0.1791430359952855,0.0,0.0
2024-02-05 06:00:00,38,116,50.0,光伏,6.0,36,2,0.0,13.480584445079181,1.2164700597343596,0.14822339046332914,0.0,0.0
2024-02-05 12:00:00,38,116,50.0,光伏,12.0,36,2,360.4237080154267,9.697711876740568,4.221575871871875,0.31891628136624905,17.550235328184467,18.021185400771337
2024-02-05 18:00:00,38,116,50.0,光伏,18.0,36,2,0.0,10.244260799361912,1.5600455823280321,0.03072218078148654,0.0,0.0
2024-02-06 00:00:00,38,116,50.0,光伏,0.0,37,2,0.0,13.295978481861823,2.725540358412985,0.11279736573277067,0.0,0.0
2024-02-06 06:00:00,38,116,50.0,光伏,6.0,37,2,0.0,13.541321934154373,1.7363488923515011,0.0380783657562606,0.0,0.0
2024-02-06 12:00:00,38,116,50.0,光伏,12.0,37,2,356.0891405004416,8.943543670686756,2.924501153910884,0.33976000475499846,17.108311012387258,17.80445702502208
2024-02-06 18:00:00,38,116,50.0,光伏,18.0,37,2,0.0,11.388601545266994,2.822300550422476,0.18473926925301634,0.0,0.0
2024-02-07 00:00:00,38,116,50.0,光伏,0.0,38,2,0.0,17.091923486252572,2.843522898743015,0.08769284943195059,0.0,0.0
2024-02-07 06:00:00,38,116,50.0,光伏,6.0,38,2,0.0,18.552949124078808,3.252723043942575,0.2103180451856249,0.0,0.0
2024-02-07 12:00:00,38,116,50.0,光伏,12.0,38,2,257.8110474702507,12.141721952932043,3.240250817869623,0.7246811172147049,11.957093314263082,12.890552373512534
2024-02-07 18:00:00,38,116,50.0,光伏,18.0,38,2,0.0,10.05588555488748,2.864926356344306,0.17014837950780018,0.0,0.0
2024-02-08 00:00:00,38,116,50.0,光伏,0.0,39,2,0.0,16.37720253361902,1.5956448046537455,0.023722744686836026,0.0,0.0
2024-02-08 06:00:00,38,116,50.0,光伏,6.0,39,2,0.0,17.319387949049922,2.8997960108265604,0.077474896990246,0.0,0.0
2024-02-08 12:00:00,38,116,50.0,光伏,12.0,39,2,355.9384442225063,11.341015714035194,6.3706331143185935,0.3553911010358871,17.634326162481774,17.796922211125317
2024-02-08 18:00:00,38,116,50.0,光伏,18.0,39,2,0.0,15.091504948423884,2.792130062572204,0.28352073475861983,0.0,0.0
2024-02-09 00:00:00,38,116,50.0,光伏,0.0,40,2,0.0,16.402999212475564,2.6897051574355184,0.06656272096681212,0.0,0.0
2024-02-09 06:00:00,38,116,50.0,光伏,6.0,40,2,0.0,13.725283704528554,4.844149971922759,0.11375915382012013,0.0,0.0
2024-02-09 12:00:00,38,116,50.0,光伏,12.0,40,2,346.7932414389356,9.020967532243404,0.5221524544080052,0.39261280778065977,15.675367026485365,17.33966207194678
2024-02-09 18:00:00,38,116,50.0,光伏,18.0,40,2,0.0,9.876853745266466,0.9524107285176959,0.25321091451530847,0.0,0.0
2024-02-10 00:00:00,38,116,50.0,光伏,0.0,41,2,0.0,16.55435265935932,3.9777803770591094,0.022192603433766556,0.0,0.0
2024-02-10 06:00:00,38,116,50.0,光伏,6.0,41,2,0.0,15.16365215234338,3.2999081236449808,0.12494950910690951,0.0,0.0
2024-02-10 12:00:00,38,116,50.0,光伏,12.0,41,2,309.35945686115014,9.564162722810037,1.266654665295924,0.5337069011004572,11.500787484267944,15.467972843057506
2024-02-10 18:00:00,38,116,50.0,光伏,18.0,41,2,0.0,14.575074711401617,3.586399238175763,0.13430049763985316,0.0,0.0
2024-02-11 00:00:00,38,116,50.0,光伏,0.0,42,2,0.0,16.74877852897991,1.4306039708935576,0.017742500165633734,0.0,0.0
2024-02-11 06:00:00,38,116,50.0,光伏,6.0,42,2,0.0,15.882557245137464,3.0040777751627132,0.012098756642510766,0.0,0.0
2024-02-11 12:00:00,38,116,50.0,光伏,12.0,42,2,386.54816069676565,8.122879386936834,1.8978366159731075,0.2871364850001239,19.03963680389013,19.327408034838285
2024-02-11 18:00:00,38,116,50.0,光伏,18.0,42,2,0.0,9.426707708484724,1.7133694537479125,0.10665926139702289,0.0,0.0
2024-02-12 00:00:00,38,116,50.0,光伏,0.0,43,2,0.0,15.729642673521104,3.0475606983976005,0.26517831097337485,0.0,0.0
2024-02-12 06:00:00,38,116,50.0,光伏,6.0,43,2,0.0,15.822060613795351,2.6801385331823626,0.01853160726149322,0.0,0.0
2024-02-12 12:00:00,38,116,50.0,光伏,12.0,43,2,351.4555238121798,11.302548411135449,3.769571305621452,0.40080893484601104,16.615457946274457,17.57277619060899
2024-02-12 18:00:00,38,116,50.0,光伏,18.0,43,2,0.0,11.44175925848223,2.6489838454381305,0.2940524837854573,0.0,0.0
2024-02-13 00:00:00,38,116,50.0,光伏,0.0,44,2,0.0,16.196317280241395,3.4983850017127485,0.278084356842871,0.0,0.0
2024-02-13 06:00:00,38,116,50.0,光伏,6.0,44,2,0.0,17.94234306391946,5.176520018842261,0.2783940584336913,0.0,0.0
2024-02-13 12:00:00,38,116,50.0,光伏,12.0,44,2,411.3127555343574,11.45510238716866,4.385248207372309,0.2363286049579474,25.04764189879689,20.565637776717868
2024-02-13 18:00:00,38,116,50.0,光伏,18.0,44,2,0.0,14.557103343861883,5.503746149603854,0.05116010169554997,0.0,0.0
2024-02-14 00:00:00,38,116,50.0,光伏,0.0,45,2,0.0,19.676634371002407,2.2115058837390906,0.15065964012200828,0.0,0.0
2024-02-14 06:00:00,38,116,50.0,光伏,6.0,45,2,0.0,15.663303724739151,1.1146593328506247,0.06381028771048809,0.0,0.0
2024-02-14 12:00:00,38,116,50.0,光伏,12.0,45,2,303.4642499453,9.203908426283022,3.1604220363264317,0.5888494753855639,15.485500224590787,15.173212497265002
2024-02-14 18:00:00,38,116,50.0,光伏,18.0,45,2,0.0,13.680782337008106,3.757342016310653,0.09039268046636657,0.0,0.0
2024-02-15 00:00:00,38,116,50.0,光伏,0.0,46,2,0.0,18.80998192458663,1.7272555582572289,0.20673577863267253,0.0,0.0
2024-02-15 06:00:00,38,116,50.0,光伏,6.0,46,2,0.0,14.885214127678966,2.8939659081500158,0.1582503448901808,0.0,0.0
2024-02-15 12:00:00,38,116,50.0,光伏,12.0,46,2,338.5731601624487,9.068665193410249,4.01152445934989,0.46789415824510777,16.925317737820457,16.928658008122436
2024-02-15 18:00:00,38,116,50.0,光伏,18.0,46,2,0.0,11.385553649608402,3.038536440251767,0.258082136651957,0.0,0.0
2024-02-16 00:00:00,38,116,50.0,光伏,0.0,47,2,0.0,20.021359646547015,3.0727899169223303,0.15859452188074213,0.0,0.0
2024-02-16 06:00:00,38,116,50.0,光伏,6.0,47,2,0.0,17.863540716137067,1.7485914737364292,0.2514102836115582,0.0,0.0
2024-02-16 12:00:00,38,116,50.0,光伏,12.0,47,2,297.02416046227773,9.444350204956322,4.124820490629347,0.6304271943103108,14.442665135382642,14.851208023113887
2024-02-16 18:00:00,38,116,50.0,光伏,18.0,47,2,0.0,15.334064257269999,2.977375556043618,0.11491614173532191,0.0,0.0
