datetime,latitude,longitude,capacity_mw,plant_type,hour,day_of_year,month,irradiance,temperature,wind_speed,cloud_cover,actual_power_mw,theoretical_power_mw
2024-01-05 00:00:00,23,113,50.0,光伏,0.0,5,1,0.0,15.547433298176113,2.459664296448593,0.29604067956571095,0.0,0.0
2024-01-05 06:00:00,23,113,50.0,光伏,6.0,5,1,0.0,12.896786829456959,2.8747821352598986,0.12248058024254804,0.0,0.0
2024-01-05 12:00:00,23,113,50.0,光伏,12.0,5,1,419.9283511059018,9.840017370313614,5.803563606351693,0.35919081379873496,13.386751628385118,20.996417555295093
2024-01-05 18:00:00,23,113,50.0,光伏,18.0,5,1,0.0,6.220107023891037,3.093640837497481,0.23251133129715654,0.0,0.0
2024-01-06 00:00:00,23,113,50.0,光伏,0.0,6,1,0.0,12.209719213158767,5.643186912959923,0.030413583868299707,0.0,0.0
2024-01-06 06:00:00,23,113,50.0,光伏,6.0,6,1,0.0,12.48793692186699,4.684028185238962,0.11992387377439663,0.0,0.0
2024-01-06 12:00:00,23,113,50.0,光伏,12.0,6,1,392.1513491674977,7.435363280581553,2.950570024957777,0.4396864698654173,18.946285500867372,19.607567458374888
2024-01-06 18:00:00,23,113,50.0,光伏,18.0,6,1,0.0,8.532028190201615,3.195437636718753,0.2282204131492962,0.0,0.0
2024-01-07 00:00:00,23,113,50.0,光伏,0.0,7,1,0.0,12.65972959835375,2.754855931117929,0.06927244355629716,0.0,0.0
2024-01-07 06:00:00,23,113,50.0,光伏,6.0,7,1,0.0,12.426368206376374,3.652908509585262,0.28536430342954544,0.0,0.0
2024-01-07 12:00:00,23,113,50.0,光伏,12.0,7,1,397.4879613696675,8.96584245231173,3.4139071938211973,0.42631432250119705,9.469262144971541,19.874398068483377
2024-01-07 18:00:00,23,113,50.0,光伏,18.0,7,1,0.0,4.972111591063014,0.9770621939730906,0.18913759770651759,0.0,0.0
2024-01-08 00:00:00,23,113,50.0,光伏,0.0,8,1,0.0,12.62346037857792,2.3571443928964064,0.2355550835017576,0.0,0.0
2024-01-08 06:00:00,23,113,50.0,光伏,6.0,8,1,0.0,10.964584025925792,1.7746904128540733,0.0750016495573229,0.0,0.0
2024-01-08 12:00:00,23,113,50.0,光伏,12.0,8,1,485.6835757901717,10.660703333261816,3.3311907214557084,0.21039331137964545,22.30147987589913,24.202747616690036
2024-01-08 18:00:00,23,113,50.0,光伏,18.0,8,1,0.0,9.38388047834324,2.7867084234403086,0.17619219111536102,0.0,0.0
2024-01-09 00:00:00,23,113,50.0,光伏,0.0,9,1,0.0,15.093487548026513,3.7012056380019356,0.24922873014445796,0.0,0.0
2024-01-09 06:00:00,23,113,50.0,光伏,6.0,9,1,0.0,12.745949117293438,2.4901445658914945,0.017729382217969446,0.0,0.0
2024-01-09 12:00:00,23,113,50.0,光伏,12.0,9,1,448.34614177526606,8.539380018144804,2.5132693177001815,0.29578276947012017,22.942221039894033,22.4173070887633
2024-01-09 18:00:00,23,113,50.0,光伏,18.0,9,1,0.0,8.230048113821676,2.2197067507454307,0.049248064534997006,0.0,0.0
2024-01-10 00:00:00,23,113,50.0,光伏,0.0,10,1,0.0,14.656469315362344,4.540353160991102,0.2661570043471631,0.0,0.0
2024-01-10 06:00:00,23,113,50.0,光伏,6.0,10,1,0.0,11.450104491058188,3.969254131670599,0.1430344518850517,0.0,0.0
2024-01-10 12:00:00,23,113,50.0,光伏,12.0,10,1,457.78361446690536,8.183265523686234,6.124724290063746,0.27586077277716714,22.017397363147865,22.889180723345266
2024-01-10 18:00:00,23,113,50.0,光伏,18.0,10,1,0.0,7.4049627795480815,1.9994491338124036,0.19049660446061267,0.0,0.0
2024-01-11 00:00:00,23,113,50.0,光伏,0.0,11,1,0.0,16.476676715942986,3.179165045168481,0.0009826402240916464,0.0,0.0
2024-01-11 06:00:00,23,113,50.0,光伏,6.0,11,1,0.0,12.978203075274548,1.995328022080128,0.23003788671123016,0.0,0.0
2024-01-11 12:00:00,23,113,50.0,光伏,12.0,11,1,447.1424124823485,6.835781627708091,1.381090922883628,0.3037243688865655,23.30146024961807,22.357120624117425
2024-01-11 18:00:00,23,113,50.0,光伏,18.0,11,1,0.0,8.03161271941474,3.3444410567032246,0.17533194496822938,0.0,0.0
2024-01-12 00:00:00,23,113,50.0,光伏,0.0,12,1,0.0,14.602500272082251,5.462336314770568,0.12309317131643385,0.0,0.0
2024-01-12 06:00:00,23,113,50.0,光伏,6.0,12,1,0.0,13.900814489878105,1.8909027597694135,0.11202592710367965,0.0,0.0
2024-01-12 12:00:00,23,113,50.0,光伏,12.0,12,1,282.1725512032179,6.097486406803304,3.404973412626891,0.8407304722968179,14.62062635722525,14.108627560160894
2024-01-12 18:00:00,23,113,50.0,光伏,18.0,12,1,0.0,8.259956330871672,2.2217657055457054,0.013051779403904517,0.0,0.0
2024-01-13 00:00:00,23,113,50.0,光伏,0.0,13,1,0.0,14.24587232313482,2.795039215274317,0.17472037362213091,0.0,0.0
2024-01-13 06:00:00,23,113,50.0,光伏,6.0,13,1,0.0,15.71465729894437,3.275673655480473,0.09539729346355388,0.0,0.0
2024-01-13 12:00:00,23,113,50.0,光伏,12.0,13,1,498.96749088055475,8.16196687033715,3.9249087373009215,0.19550881160350242,24.830978325052186,24.948374544027736
2024-01-13 18:00:00,23,113,50.0,光伏,18.0,13,1,0.0,7.329354887738745,3.447801743330393,0.030401391797447674,0.0,0.0
2024-01-14 00:00:00,23,113,50.0,光伏,0.0,14,1,0.0,15.065999419445065,2.717498502413851,0.2677192281508756,0.0,0.0
2024-01-14 06:00:00,23,113,50.0,光伏,6.0,14,1,0.0,13.415885309125693,3.281637113063032,0.1769647454763033,0.0,0.0
2024-01-14 12:00:00,23,113,50.0,光伏,12.0,14,1,443.214208740441,7.439196264102779,3.676083056980405,0.32173415773176306,21.252856116798966,22.16071043702205
2024-01-14 18:00:00,23,113,50.0,光伏,18.0,14,1,0.0,8.624780434213674,1.250749350965935,0.030793237822449592,0.0,0.0
2024-01-15 00:00:00,23,113,50.0,光伏,0.0,15,1,0.0,15.690876120299649,4.146643134951985,0.14715236316387525,0.0,0.0
2024-01-15 06:00:00,23,113,50.0,光伏,6.0,15,1,0.0,13.289610235534187,3.260552933566678,0.1352443262300939,0.0,0.0
2024-01-15 12:00:00,23,113,50.0,光伏,12.0,15,1,473.1603441783296,6.7316782020177115,3.7044453975948137,0.2544193161567585,22.31017410024461,23.65801720891648
2024-01-15 18:00:00,23,113,50.0,光伏,18.0,15,1,0.0,8.901277641234408,1.549265151773647,0.13884991361389512,0.0,0.0
2024-01-16 00:00:00,23,113,50.0,光伏,0.0,16,1,0.0,14.74919383283474,3.1699025505631946,0.26304125997166855,0.0,0.0
2024-01-16 06:00:00,23,113,50.0,光伏,6.0,16,1,0.0,12.374118505899123,3.787647452809586,0.12319643971682998,0.0,0.0
2024-01-16 12:00:00,23,113,50.0,光伏,12.0,16,1,438.6162607884405,6.984479272660716,2.439369701100145,0.3393831446044951,21.34071147657052,21.930813039422027
2024-01-16 18:00:00,23,113,50.0,光伏,18.0,16,1,0.0,7.891497493800076,2.894191232302315,0.2326979867518152,0.0,0.0
2024-01-17 00:00:00,23,113,50.0,光伏,0.0,17,1,0.0,16.418000160933907,2.6203135321569304,0.17435934802814057,0.0,0.0
2024-01-17 06:00:00,23,113,50.0,光伏,6.0,17,1,0.0,11.794555442836929,2.6557147338944547,0.2539548079765518,0.0,0.0
2024-01-17 12:00:00,23,113,50.0,光伏,12.0,17,1,392.697176610135,8.87499046597029,3.0241798417716934,0.4693509971271259,20.51870825055499,19.634858830506747
2024-01-17 18:00:00,23,113,50.0,光伏,18.0,17,1,0.0,8.630865478930591,3.424340930985127,0.22875460038646814,0.0,0.0
2024-01-18 00:00:00,23,113,50.0,光伏,0.0,18,1,0.0,17.904333385599145,4.05059505544249,0.10985515630942833,0.0,0.0
2024-01-18 06:00:00,23,113,50.0,光伏,6.0,18,1,0.0,11.486756231508727,2.601786232504763,0.17181568423486465,0.0,0.0
2024-01-18 12:00:00,23,113,50.0,光伏,12.0,18,1,429.325805653937,7.997739854605939,4.822351026278687,0.36995366786328976,21.111018956765115,21.46629028269685
2024-01-18 18:00:00,23,113,50.0,光伏,18.0,18,1,0.0,9.845565399613468,2.4555362023558374,0.1424114339430579,0.0,0.0
2024-01-19 00:00:00,23,113,50.0,光伏,0.0,19,1,0.0,12.588695442144026,1.4595290788436306,0.17712892981227943,0.0,0.0
2024-01-19 06:00:00,23,113,50.0,光伏,6.0,19,1,0.0,14.737355683364962,2.415740667466853,0.07000253804136326,0.0,0.0
2024-01-19 12:00:00,23,113,50.0,光伏,12.0,19,1,410.74128160581745,8.091850990527128,0.5880378335488183,0.4240448541699485,20.142681726370668,20.53706408029087
2024-01-19 18:00:00,23,113,50.0,光伏,18.0,19,1,0.0,8.124342059048221,4.800161205646015,0.056681914337814054,0.0,0.0
2024-01-20 00:00:00,23,113,50.0,光伏,0.0,20,1,0.0,12.10047687565843,3.903963510132572,0.12038037804734812,0.0,0.0
2024-01-20 06:00:00,23,113,50.0,光伏,6.0,20,1,0.0,13.869669243997148,2.84247645533881,0.21887292693347926,0.0,0.0
2024-01-20 12:00:00,23,113,50.0,光伏,12.0,20,1,363.7990470055995,7.081612857846148,1.1369824842097551,0.5700459238959699,20.38668451817979,18.189952350279974
2024-01-20 18:00:00,23,113,50.0,光伏,18.0,20,1,0.0,11.804827276788473,1.8104209172425307,0.23796017836931932,0.0,0.0
2024-01-21 00:00:00,23,113,50.0,光伏,0.0,21,1,0.0,15.991426703851118,4.0414596909639755,0.2557735844332688,0.0,0.0
2024-01-21 06:00:00,23,113,50.0,光伏,6.0,21,1,0.0,17.67987973815187,3.098678280523364,0.032559356824675645,0.0,0.0
2024-01-21 12:00:00,23,113,50.0,光伏,12.0,21,1,455.56321664150084,7.0599574926563715,2.8224450328780004,0.3141474067051493,20.086244652340735,22.77816083207504
2024-01-21 18:00:00,23,113,50.0,光伏,18.0,21,1,0.0,7.806229742597419,1.2552756730876458,0.2039399524407439,0.0,0.0
2024-01-22 00:00:00,23,113,50.0,光伏,0.0,22,1,0.0,13.557291189059407,1.6906683710482746,0.10418874934831907,0.0,0.0
2024-01-22 06:00:00,23,113,50.0,光伏,6.0,22,1,0.0,14.866975429343741,4.025485670156245,0.051217988552936806,0.0,0.0
2024-01-22 12:00:00,23,113,50.0,光伏,12.0,22,1,342.5618175846011,6.204995669025805,1.8034763163489953,0.6487272982311887,16.93667055449419,17.128090879230054
2024-01-22 18:00:00,23,113,50.0,光伏,18.0,22,1,0.0,9.365376401739477,4.397880278786818,0.18593786767188683,0.0,0.0
2024-01-23 00:00:00,23,113,50.0,光伏,0.0,23,1,0.0,15.196983515647078,1.7485668937076837,0.16189461965937002,0.0,0.0
2024-01-23 06:00:00,23,113,50.0,光伏,6.0,23,1,0.0,15.083071051891727,2.151665306883147,0.1233533253706154,0.0,0.0
2024-01-23 12:00:00,23,113,50.0,光伏,12.0,23,1,393.9705939195623,7.556494652644219,4.111358180434789,0.4874705792495338,20.4618132575447,19.698529695978113
2024-01-23 18:00:00,23,113,50.0,光伏,18.0,23,1,0.0,12.729555111549852,2.722400126272942,0.22525989258796753,0.0,0.0
2024-01-24 00:00:00,23,113,50.0,光伏,0.0,24,1,0.0,14.601294802478188,2.4140524868704425,0.22426833782734004,0.0,0.0
2024-01-24 06:00:00,23,113,50.0,光伏,6.0,24,1,0.0,13.757264217408597,2.2230216659767907,0.031076094150577015,0.0,0.0
2024-01-24 12:00:00,23,113,50.0,光伏,12.0,24,1,313.55056898083603,5.974379689821046,3.2491306904556234,0.7602828492957305,16.479163983812917,15.677528449041803
2024-01-24 18:00:00,23,113,50.0,光伏,18.0,24,1,0.0,11.071976314694405,3.444846765531944,0.13520530118431,0.0,0.0
2024-01-25 00:00:00,23,113,50.0,光伏,0.0,25,1,0.0,16.862912062716834,3.9455710840914575,0.14106366932212117,0.0,0.0
2024-01-25 06:00:00,23,113,50.0,光伏,6.0,25,1,0.0,15.095267877282536,2.8523938541680427,0.12335861139335033,0.0,0.0
2024-01-25 12:00:00,23,113,50.0,光伏,12.0,25,1,431.34882386779515,9.26890640290031,2.8318831341632134,0.3901793349384578,19.566031790726406,21.567441193389758
2024-01-25 18:00:00,23,113,50.0,光伏,18.0,25,1,0.0,11.339678786984877,3.0092631716638722,0.04987636460142719,0.0,0.0
2024-01-26 00:00:00,23,113,50.0,光伏,0.0,26,1,0.0,17.589384764673785,2.57100337077012,0.19727778665947196,0.0,0.0
2024-01-26 06:00:00,23,113,50.0,光伏,6.0,26,1,0.0,11.171645971031065,2.7831340462979983,0.10984465516270127,0.0,0.0
2024-01-26 12:00:00,23,113,50.0,光伏,12.0,26,1,400.14027231537017,6.1230989640664255,6.216287586692115,0.4811861421030795,19.19102704250734,20.00701361576851
2024-01-26 18:00:00,23,113,50.0,光伏,18.0,26,1,0.0,12.242446788477169,4.3418413080390845,0.24258617322513465,0.0,0.0
2024-01-27 00:00:00,23,113,50.0,光伏,0.0,27,1,0.0,15.288597148881111,1.7968098325355648,0.29471591474153414,0.0,0.0
2024-01-27 06:00:00,23,113,50.0,光伏,6.0,27,1,0.0,15.337168016611438,1.9474142119661648,0.24692037959418778,0.0,0.0
2024-01-27 12:00:00,23,113,50.0,光伏,12.0,27,1,504.1682147078492,10.108201382394979,0.0,0.2282587126356267,25.16219036217235,25.121345110447187
2024-01-27 18:00:00,23,113,50.0,光伏,18.0,27,1,0.0,12.433729251284369,2.3424090147531724,0.22760937173497356,0.0,0.0
2024-01-28 00:00:00,23,113,50.0,光伏,0.0,28,1,0.0,19.049781689179326,1.8059448073428337,0.18922048824057244,0.0,0.0
2024-01-28 06:00:00,23,113,50.0,光伏,6.0,28,1,0.0,14.942329161625626,4.092461604368662,0.2625479769105679,0.0,0.0
2024-01-28 12:00:00,23,113,50.0,光伏,12.0,28,1,387.40729460518673,8.596276566257487,2.552025441995091,0.5275038089743193,19.871669949238772,19.370364730259336
2024-01-28 18:00:00,23,113,50.0,光伏,18.0,28,1,0.0,8.266720857127897,2.558440060657001,0.09439866605315723,0.0,0.0
2024-01-29 00:00:00,23,113,50.0,光伏,0.0,29,1,0.0,16.400574622047007,3.3079307641689293,0.06545135973662461,0.0,0.0
2024-01-29 06:00:00,23,113,50.0,光伏,6.0,29,1,0.0,14.785929113624777,2.93722459027896,0.04969423123192283,0.0,0.0
2024-01-29 12:00:00,23,113,50.0,光伏,12.0,29,1,349.65274826808013,7.936620734879582,2.5379166107518296,0.6529731625088439,17.60486493837175,17.482637413404007
2024-01-29 18:00:00,23,113,50.0,光伏,18.0,29,1,0.0,12.26338340165476,3.3354365394263183,0.18187023142998562,0.0,0.0
2024-01-30 00:00:00,23,113,50.0,光伏,0.0,30,1,0.0,17.315515832829686,4.349258539321463,0.0052938939831648655,0.0,0.0
2024-01-30 06:00:00,23,113,50.0,光伏,6.0,30,1,0.0,15.830362993087451,5.247618787532236,0.001084322340948407,0.0,0.0
2024-01-30 12:00:00,23,113,50.0,光伏,12.0,30,1,513.7467370615726,7.80971333551633,5.694765022254172,0.2201241882337421,25.009637404212427,25.68733685307863
2024-01-30 18:00:00,23,113,50.0,光伏,18.0,30,1,0.0,11.448662627759145,1.8861371391396513,0.29984429348280034,0.0,0.0
2024-01-31 00:00:00,23,113,50.0,光伏,0.0,31,1,0.0,15.481713570558364,2.073761032251897,0.03838417972677609,0.0,0.0
2024-01-31 06:00:00,23,113,50.0,光伏,6.0,31,1,0.0,12.00964583041821,1.961618900315612,0.17499623986696167,0.0,0.0
2024-01-31 12:00:00,23,113,50.0,光伏,12.0,31,1,411.31147022184484,10.287789857688963,1.3608860538396022,0.4699214679022606,19.81455303430739,20.565573511092243
2024-01-31 18:00:00,23,113,50.0,光伏,18.0,31,1,0.0,9.266794450233819,3.5495495642105976,0.1535340664868168,0.0,0.0
2024-02-01 00:00:00,23,113,50.0,光伏,0.0,32,2,0.0,15.172271256496145,2.8864656514536957,0.13894477946707165,0.0,0.0
2024-02-01 06:00:00,23,113,50.0,光伏,6.0,32,2,0.0,16.56582275617872,3.4261263556369,0.12137652898428747,0.0,0.0
2024-02-01 12:00:00,23,113,50.0,光伏,12.0,32,2,444.92324239383186,12.079113013168861,3.826986258621579,0.38342282725802784,20.73667813561436,22.158693383609627
2024-02-01 18:00:00,23,113,50.0,光伏,18.0,32,2,0.0,10.235186314135744,3.9993191625619224,0.29600829141469337,0.0,0.0
2024-02-02 00:00:00,23,113,50.0,光伏,0.0,33,2,0.0,18.781868291805065,3.058398297689793,0.021694281533981497,0.0,0.0
2024-02-02 06:00:00,23,113,50.0,光伏,6.0,33,2,0.0,13.988120365449438,3.2172150011272014,0.26425754183233946,0.0,0.0
2024-02-02 12:00:00,23,113,50.0,光伏,12.0,33,2,390.6408923399655,9.380113779063269,2.5515222864406244,0.5392956563574369,20.537243000016147,19.532044616998274
2024-02-02 18:00:00,23,113,50.0,光伏,18.0,33,2,0.0,9.869909520768589,0.7480882130236544,0.2982870726144284,0.0,0.0
2024-02-03 00:00:00,23,113,50.0,光伏,0.0,34,2,0.0,14.142636898535068,1.3967811954619032,0.10616746761628033,0.0,0.0
2024-02-03 06:00:00,23,113,50.0,光伏,6.0,34,2,0.0,14.381151142459661,2.699715938147968,0.006690450037224416,0.0,0.0
2024-02-03 12:00:00,23,113,50.0,光伏,12.0,34,2,403.5027299551614,9.914399829696805,0.6763058446805115,0.5055316864671139,21.632090683817463,20.17513649775807
2024-02-03 18:00:00,23,113,50.0,光伏,18.0,34,2,0.0,10.438388459552478,4.598363454882741,0.0350257428194762,0.0,0.0
2024-02-04 00:00:00,23,113,50.0,光伏,0.0,35,2,0.0,16.171000375551163,3.0038090764692007,0.1796922651160092,0.0,0.0
2024-02-04 06:00:00,23,113,50.0,光伏,6.0,35,2,0.0,14.445944211313293,3.5471503122478127,0.018334372008102028,0.0,0.0
2024-02-04 12:00:00,23,113,50.0,光伏,12.0,35,2,494.312770486587,9.946129669455885,5.010412087708682,0.27943103719220636,25.033026688520813,24.676745625093485
2024-02-04 18:00:00,23,113,50.0,光伏,18.0,35,2,0.0,11.0130009812171,4.463619063279053,0.29368561068340715,0.0,0.0
2024-02-05 00:00:00,23,113,50.0,光伏,0.0,36,2,0.0,15.004769194753083,2.509661341115886,0.2763117421595285,0.0,0.0
2024-02-05 06:00:00,23,113,50.0,光伏,6.0,36,2,0.0,15.59943813776627,3.7264090020369363,0.2674268995796557,0.0,0.0
2024-02-05 12:00:00,23,113,50.0,光伏,12.0,36,2,461.8212560536416,9.609626807879037,5.31450396595773,0.35829004613680343,22.97068100163837,23.09106280268208
2024-02-05 18:00:00,23,113,50.0,光伏,18.0,36,2,0.0,11.586959579305653,2.511166305668863,0.06375872020008103,0.0,0.0
2024-02-06 00:00:00,23,113,50.0,光伏,0.0,37,2,0.0,17.460432224522282,3.170362731927323,0.2041766170310936,0.0,0.0
2024-02-06 06:00:00,23,113,50.0,光伏,6.0,37,2,0.0,15.73889193120284,5.456952520911697,0.2625457641120011,0.0,0.0
2024-02-06 12:00:00,23,113,50.0,光伏,12.0,37,2,399.60066814319345,9.255790683502374,2.136676810293617,0.5304316402242653,20.773850863542275,19.980033407159674
2024-02-06 18:00:00,23,113,50.0,光伏,18.0,37,2,0.0,11.278511269780614,4.240372766036578,0.15287451649211814,0.0,0.0
2024-02-07 00:00:00,23,113,50.0,光伏,0.0,38,2,0.0,16.944792414306438,1.9413846681232225,0.10798125964633563,0.0,0.0
2024-02-07 06:00:00,23,113,50.0,光伏,6.0,38,2,0.0,17.04432777574225,4.219704843284582,0.21538175153343175,0.0,0.0
2024-02-07 12:00:00,23,113,50.0,光伏,12.0,38,2,453.2468750028298,10.697797689647253,2.038908053251032,0.3882124902737337,21.363137562395536,22.662343750141492
2024-02-07 18:00:00,23,113,50.0,光伏,18.0,38,2,0.0,11.845354452590533,2.7577706881063655,0.09123884503407241,0.0,0.0
2024-02-08 00:00:00,23,113,50.0,光伏,0.0,39,2,0.0,15.441849062791205,2.993463971988302,0.1124270449723085,0.0,0.0
2024-02-08 06:00:00,23,113,50.0,光伏,6.0,39,2,0.0,16.417072922637363,4.395103072885647,0.19310508889394096,0.0,0.0
2024-02-08 12:00:00,23,113,50.0,光伏,12.0,39,2,406.71463647990174,10.58513881720901,4.411040799870725,0.5186953427878036,20.624012665284393,20.335731823995086
2024-02-08 18:00:00,23,113,50.0,光伏,18.0,39,2,0.0,9.64529824582261,3.05636311326968,0.18563795458556112,0.0,0.0
2024-02-09 00:00:00,23,113,50.0,光伏,0.0,40,2,0.0,19.592748759274965,2.893597512833252,0.017244610356658172,0.0,0.0
2024-02-09 06:00:00,23,113,50.0,光伏,6.0,40,2,0.0,15.155764218562423,3.3536643178222896,0.09637854941692554,0.0,0.0
2024-02-09 12:00:00,23,113,50.0,光伏,12.0,40,2,520.0299750537064,11.894231639122413,3.58410812942761,0.2462791910064266,24.7877684207432,25.674382387973946
2024-02-09 18:00:00,23,113,50.0,光伏,18.0,40,2,0.0,9.697577543045334,3.664666465179364,0.22678670628373074,0.0,0.0
2024-02-10 00:00:00,23,113,50.0,光伏,0.0,41,2,0.0,16.417495035116733,2.234515805580437,0.17554319765795018,0.0,0.0
2024-02-10 06:00:00,23,113,50.0,光伏,6.0,41,2,0.0,15.728067008732376,2.923521565856916,0.1412113578126347,0.0,0.0
2024-02-10 12:00:00,23,113,50.0,光伏,12.0,41,2,502.58979215449676,9.519690768320027,1.8096133610997303,0.28634326891748946,22.907137463806244,25.106810567710433
2024-02-10 18:00:00,23,113,50.0,光伏,18.0,41,2,0.0,10.423980836456035,3.2922013981678684,0.03838099694880511,0.0,0.0
2024-02-11 00:00:00,23,113,50.0,光伏,0.0,42,2,0.0,19.193068156844003,4.164850331520003,0.038213664256504944,0.0,0.0
2024-02-11 06:00:00,23,113,50.0,光伏,6.0,42,2,0.0,16.664703648807613,1.5924722792773858,0.08770699315082775,0.0,0.0
2024-02-11 12:00:00,23,113,50.0,光伏,12.0,42,2,419.4942681060089,10.014226425999635,0.7560592472189858,0.4959546706142002,23.381912818001553,20.974713405300445
2024-02-11 18:00:00,23,113,50.0,光伏,18.0,42,2,0.0,12.881803281783046,2.5367018302758315,0.17637379997685323,0.0,0.0
2024-02-12 00:00:00,23,113,50.0,光伏,0.0,43,2,0.0,18.3249612297772,4.240444249018422,0.18603432221261576,0.0,0.0
2024-02-12 06:00:00,23,113,50.0,光伏,6.0,43,2,0.0,17.458783570342092,4.1344744252430825,0.1373092162661246,0.0,0.0
2024-02-12 12:00:00,23,113,50.0,光伏,12.0,43,2,471.01889144035107,7.2535361291794125,4.83576677488432,0.36651431173469357,23.521930989101868,23.550944572017553
2024-02-12 18:00:00,23,113,50.0,光伏,18.0,43,2,0.0,11.876914657331115,2.6314825738044902,0.10150381292669648,0.0,0.0
2024-02-13 00:00:00,23,113,50.0,光伏,0.0,44,2,0.0,17.51823695472392,2.746566701695146,0.08841424641391211,0.0,0.0
2024-02-13 06:00:00,23,113,50.0,光伏,6.0,44,2,0.0,16.62045827785126,2.668517564311574,0.17413534513180007,0.0,0.0
2024-02-13 12:00:00,23,113,50.0,光伏,12.0,44,2,364.4813896042913,11.02566547007244,1.72270611194051,0.6711604338319045,17.407997602895566,18.224069480214563
2024-02-13 18:00:00,23,113,50.0,光伏,18.0,44,2,0.0,12.487346239700335,1.6966744195902768,0.20721593681765552,0.0,0.0
2024-02-14 00:00:00,23,113,50.0,光伏,0.0,45,2,0.0,16.977375492198238,3.716638212092061,0.048463979681136395,0.0,0.0
2024-02-14 06:00:00,23,113,50.0,光伏,6.0,45,2,0.0,16.488992401643127,3.8461428986389117,0.28903595621787204,0.0,0.0
2024-02-14 12:00:00,23,113,50.0,光伏,12.0,45,2,368.02246103968935,11.826795878087257,1.8987361242701708,0.6643328866829443,17.632354922374958,18.401123051984467
2024-02-14 18:00:00,23,113,50.0,光伏,18.0,45,2,0.0,12.781316007438944,3.634676409882144,0.17808708395046668,0.0,0.0
2024-02-15 00:00:00,23,113,50.0,光伏,0.0,46,2,0.0,17.168387516463437,1.1049707693428852,0.25782055415508365,0.0,0.0
2024-02-15 06:00:00,23,113,50.0,光伏,6.0,46,2,0.0,17.202645600372403,3.3154263339411085,0.05473495030686053,0.0,0.0
2024-02-15 12:00:00,23,113,50.0,光伏,12.0,46,2,300.756962802989,11.885834399819815,3.5561511147501106,0.9016816311657876,15.394619882151618,15.037848140149448
2024-02-15 18:00:00,23,113,50.0,光伏,18.0,46,2,0.0,11.869586354901342,2.4740384226464056,0.18220223617340495,0.0,0.0
2024-02-16 00:00:00,23,113,50.0,光伏,0.0,47,2,0.0,15.788806393220039,-0.17768793988721088,0.050500272083292094,0.0,0.0
2024-02-16 06:00:00,23,113,50.0,光伏,6.0,47,2,0.0,16.971385519465052,4.5692988402779395,0.056051451261778275,0.0,0.0
2024-02-16 12:00:00,23,113,50.0,光伏,12.0,47,2,413.30560224986255,12.588547596640424,3.1600702636541445,0.5362853889959098,21.38858292754039,20.623590169246825
2024-02-16 18:00:00,23,113,50.0,光伏,18.0,47,2,0.0,11.270634708193276,4.160579349601491,0.2110681361735579,0.0,0.0
